,0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,searchQueryource,tweetCreated,tweetCoordinates,tweetentities,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,Tokens3,Tokenslimpios,Tokenslimpios2,Tokenslimpios3
74,"Ni con la campaña del destape la mafia del poder pudo colocar a Meade en segundo lugar. Además de honestidad, le fa… https://t.co/U0I0Z7UGQl",936263670543220737,"Ni con la campaña del destape la mafia del poder pudo colocar a Meade en segundo lugar. Además de honestidad, le fa… https://t.co/U0I0Z7UGQl",3536,5783,Twitter for Android,2017-11-30 16:00:28,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/U0I0Z7UGQl', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/936263670543220737', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"ni con la campaña del destape la mafia del poder pudo colocar a meade en segundo lugar. además de honestidad, le fa… https://t.co/u0i0z7ugql",ni con la campaña del destape la mafia del poder pudo colocar a meade en segundo lugar además de honestidad le fa… httpstcou0i0z7ugql,"[ni, con, la, campaña, del, destape, la, mafia, del, poder, pudo, colocar, a, meade, en, segundo, lugar, además, de, honestidad, le, fa, …, httpstcou, 0i0z7ugql]","[campaña, destape, mafia, poder, pudo, colocar, meade, segundo, lugar, además, honestidad, fa, …, httpstcou, 0i0z7ugql]"
75,"La mafia del poder no podrá, esta vez, imponer a un títere o a un pelele https://t.co/HfnEAMNQcF",935639298623328257,"La mafia del poder no podrá, esta vez, imponer a un títere o a un pelele https://t.co/HfnEAMNQcF",1991,4219,Twitter for iPhone,2017-11-28 22:39:26,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/HfnEAMNQcF', u'indices': [73, 96], u'expanded_url': u'https://youtu.be/KLdqY1X3syM', u'display_url': u'youtu.be/KLdqY1X3syM'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"la mafia del poder no podrá, esta vez, imponer a un títere o a un pelele https://t.co/hfneamnqcf",la mafia del poder no podrá esta vez imponer a un títere o a un pelele httpstcohfneamnqcf,"[la, mafia, del, poder, no, podrá, esta, vez, imponer, a, un, títere, o, a, un, pelele, httpstcohfneamnqcf]","[mafia, poder, podrá, vez, imponer, títere, pelele, httpstcohfneamnqcf]"
76,El director de Pemex fue ascendido a secretario de Hacienda. Durante su gestión cayó la producción petrolera y se a… https://t.co/rkbswG9nnf,935226545085599745,El director de Pemex fue ascendido a secretario de Hacienda. Durante su gestión cayó la producción petrolera y se a… https://t.co/rkbswG9nnf,5755,8245,Twitter for iPhone,2017-11-27 19:19:18,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/rkbswG9nnf', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/935226545085599745', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,el director de pemex fue ascendido a secretario de hacienda. durante su gestión cayó la producción petrolera y se a… https://t.co/rkbswg9nnf,el director de pemex fue ascendido a secretario de hacienda durante su gestión cayó la producción petrolera y se a… httpstcorkbswg9nnf,"[el, director, de, pemex, fue, ascendido, a, secretario, de, hacienda, durante, su, gestión, cayó, la, producción, petrolera, y, se, a, …, httpstcorkbswg, 9nnf]","[director, pemex, ascendido, secretario, hacienda, gestión, cayó, producción, petrolera, …, httpstcorkbswg, 9nnf]"
77,"Les comparto un segundo adelanto del documental 'Esto soy', realizado por Verónica Velasco y Epigmenio Ibarra. Se p… https://t.co/gJB3MQmJ3f",934878140295507968,"Les comparto un segundo adelanto del documental 'Esto soy', realizado por Verónica Velasco y Epigmenio Ibarra. Se p… https://t.co/gJB3MQmJ3f",2145,3792,Twitter for iPhone,2017-11-26 20:14:52,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/gJB3MQmJ3f', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/934878140295507968', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"les comparto un segundo adelanto del documental 'esto soy', realizado por verónica velasco y epigmenio ibarra. se p… https://t.co/gjb3mqmj3f",les comparto un segundo adelanto del documental esto soy realizado por verónica velasco y epigmenio ibarra se p… httpstcogjb3mqmj3f,"[les, comparto, un, segundo, adelanto, del, documental, esto, soy, realizado, por, verónica, velasco, y, epigmenio, ibarra, se, p, …, httpstcogjb, 3mqmj3f]","[comparto, segundo, adelanto, documental, realizado, verónica, velasco, epigmenio, ibarra, p, …, httpstcogjb, 3mqmj3f]"
78,"Alarma la crisis en el sector energético nacional. Es permanente la caída en la producción de petróleo, gas, petroq… https://t.co/gIu1oQikVS",934569258499047429,"Alarma la crisis en el sector energético nacional. Es permanente la caída en la producción de petróleo, gas, petroq… https://t.co/gIu1oQikVS",2055,2925,Twitter for iPhone,2017-11-25 23:47:29,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/gIu1oQikVS', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/934569258499047429', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"alarma la crisis en el sector energético nacional. es permanente la caída en la producción de petróleo, gas, petroq… https://t.co/giu1oqikvs",alarma la crisis en el sector energético nacional es permanente la caída en la producción de petróleo gas petroq… httpstcogiu1oqikvs,"[alarma, la, crisis, en, el, sector, energético, nacional, es, permanente, la, caída, en, la, producción, de, petróleo, gas, petroq, …, httpstcogiu, 1oqikvs]","[alarma, crisis, sector, energético, nacional, permanente, caída, producción, petróleo, gas, petroq, …, httpstcogiu, 1oqikvs]"
79,El 12 de diciembre me registraré como precandidato a la Presidencia de la República. La tercera es la vencida. https://t.co/rKozjBPDeT,934128124782108672,El 12 de diciembre me registraré como precandidato a la Presidencia de la República. La tercera es la vencida. https://t.co/rKozjBPDeT,2942,7004,Twitter for iPhone,2017-11-24 18:34:34,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/lopezobrador_/status/934128124782108672/video/1', u'display_url': u'pic.twitter.com/rKozjBPDeT', u'url': u'https://t.co/rKozjBPDeT', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/934126857007480832/pu/img/6cUlnmbtn1qwbXOZ.jpg', u'id_str': u'934126857007480832', u'sizes': {u'large': {u'h': 480, u'resize': u'fit', u'w': 848}, u'small': {u'h': 385, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 480, u'resize': u'fit', u'w': 848}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [111, 134], u'type': u'photo', u'id': 934126857007480832, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/934126857007480832/pu/img/6cUlnmbtn1qwbXOZ.jpg'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,el 12 de diciembre me registraré como precandidato a la presidencia de la república. la tercera es la vencida. https://t.co/rkozjbpdet,el 12 de diciembre me registraré como precandidato a la presidencia de la república la tercera es la vencida httpstcorkozjbpdet,"[el, 12, de, diciembre, me, registraré, como, precandidato, a, la, presidencia, de, la, república, la, tercera, es, la, vencida, httpstcorkozjbpdet]","[12, diciembre, registraré, precandidato, presidencia, república, tercera, vencida, httpstcorkozjbpdet]"
80,"El Instituto de la Transparencia, una burocracia ""fifí"", que cuesta al erario mil millones de pesos al año, conside… https://t.co/ZYHdW7F4vX",933770789085761538,"El Instituto de la Transparencia, una burocracia ""fifí"", que cuesta al erario mil millones de pesos al año, conside… https://t.co/ZYHdW7F4vX",3089,4326,Twitter for iPhone,2017-11-23 18:54:39,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ZYHdW7F4vX', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/933770789085761538', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"el instituto de la transparencia, una burocracia ""fifí"", que cuesta al erario mil millones de pesos al año, conside… https://t.co/zyhdw7f4vx",el instituto de la transparencia una burocracia fifí que cuesta al erario mil millones de pesos al año conside… httpstcozyhdw7f4vx,"[el, instituto, de, la, transparencia, una, burocracia, fifí, que, cuesta, al, erario, mil, millones, de, pesos, al, año, conside, …, httpstcozyhdw, 7f4vx]","[instituto, transparencia, burocracia, fifí, cuesta, erario, mil, millones, pesos, año, conside, …, httpstcozyhdw, 7f4vx]"
81,"Ayer se presentó un adelanto del documental 'Esto soy', producido por Epigmenio Ibarra https://t.co/3XFVewnNev",932978128712069120,"Ayer se presentó un adelanto del documental 'Esto soy', producido por Epigmenio Ibarra https://t.co/3XFVewnNev",1972,3211,Twitter for iPhone,2017-11-21 14:24:54,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/3XFVewnNev', u'indices': [87, 110], u'expanded_url': u'https://youtu.be/0rLCSpnzknM', u'display_url': u'youtu.be/0rLCSpnzknM'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"ayer se presentó un adelanto del documental 'esto soy', producido por epigmenio ibarra https://t.co/3xfvewnnev",ayer se presentó un adelanto del documental esto soy producido por epigmenio ibarra httpstco3xfvewnnev,"[ayer, se, presentó, un, adelanto, del, documental, esto, soy, producido, por, epigmenio, ibarra, httpstco, 3xfvewnnev]","[ayer, presentó, adelanto, documental, producido, epigmenio, ibarra, httpstco, 3xfvewnnev]"
82,Se aprobó en Congreso de MORENA el Proyecto de Nación 2018-2024. A partir de ahora se somete a consulta ciudadana p… https://t.co/BcjLFePNcQ,932778304339349505,Se aprobó en Congreso de MORENA el Proyecto de Nación 2018-2024. A partir de ahora se somete a consulta ciudadana p… https://t.co/BcjLFePNcQ,3152,4794,Twitter for iPhone,2017-11-21 01:10:52,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/BcjLFePNcQ', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/932778304339349505', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,se aprobó en congreso de morena el proyecto de nación 2018-2024. a partir de ahora se somete a consulta ciudadana p… https://t.co/bcjlfepncq,se aprobó en congreso de morena el proyecto de nación 20182024 a partir de ahora se somete a consulta ciudadana p… httpstcobcjlfepncq,"[se, aprobó, en, congreso, de, morena, el, proyecto, de, nación, 2018202, 4, a, partir, de, ahora, se, somete, a, consulta, ciudadana, p, …, httpstcobcjlfepncq]","[aprobó, congreso, morena, proyecto, nación, 2018202, 4, partir, ahora, somete, consulta, ciudadana, p, …, httpstcobcjlfepncq]"
83,Dice Nuño que estamos en contra de la reforma educativa porque queremos que siga la venta de plazas en el magisteri… https://t.co/0jA2333oJ0,931675593657028609,Dice Nuño que estamos en contra de la reforma educativa porque queremos que siga la venta de plazas en el magisteri… https://t.co/0jA2333oJ0,3056,5401,Twitter for iPhone,2017-11-18 00:09:05,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/0jA2333oJ0', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/931675593657028609', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,dice nuño que estamos en contra de la reforma educativa porque queremos que siga la venta de plazas en el magisteri… https://t.co/0ja2333oj0,dice nuño que estamos en contra de la reforma educativa porque queremos que siga la venta de plazas en el magisteri… httpstco0ja2333oj0,"[dice, nuño, que, estamos, en, contra, de, la, reforma, educativa, porque, queremos, que, siga, la, venta, de, plazas, en, el, magisteri, …, httpstco, 0ja2333oj0]","[dice, nuño, reforma, educativa, queremos, siga, venta, plazas, magisteri, …, httpstco, 0ja2333oj0]"
84,"Estuve en Ures, Moctezuma y Nacozari. En esta región domina Grupo México. Los gobernantes, como en el Porfiriato, e… https://t.co/bclQkO0Pjl",931342457857392640,"Estuve en Ures, Moctezuma y Nacozari. En esta región domina Grupo México. Los gobernantes, como en el Porfiriato, e… https://t.co/bclQkO0Pjl",2594,4679,Twitter for iPhone,2017-11-17 02:05:20,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/bclQkO0Pjl', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/931342457857392640', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"estuve en ures, moctezuma y nacozari. en esta región domina grupo méxico. los gobernantes, como en el porfiriato, e… https://t.co/bclqko0pjl",estuve en ures moctezuma y nacozari en esta región domina grupo méxico los gobernantes como en el porfiriato e… httpstcobclqko0pjl,"[estuve, en, ures, moctezuma, y, nacozari, en, esta, región, domina, grupo, méxico, los, gobernantes, como, en, el, porfiriato, e, …, httpstcobclqko, 0pjl]","[ures, moctezuma, nacozari, región, domina, grupo, méxico, gobernantes, porfiriato, …, httpstcobclqko, 0pjl]"
85,Conocí las cascadas de Agua Azul hace más de 40 años; varias veces guindé la hamaca en los árboles de sus orillas y… https://t.co/sOmm6XaAOT,930651886704889857,Conocí las cascadas de Agua Azul hace más de 40 años; varias veces guindé la hamaca en los árboles de sus orillas y… https://t.co/sOmm6XaAOT,2480,5586,Twitter Web Client,2017-11-15 04:21:15,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/sOmm6XaAOT', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/930651886704889857', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,conocí las cascadas de agua azul hace más de 40 años; varias veces guindé la hamaca en los árboles de sus orillas y… https://t.co/somm6xaaot,conocí las cascadas de agua azul hace más de 40 años varias veces guindé la hamaca en los árboles de sus orillas y… httpstcosomm6xaaot,"[conocí, las, cascadas, de, agua, azul, hace, más, de, 40, años, varias, veces, guindé, la, hamaca, en, los, árboles, de, sus, orillas, y, …, httpstcosomm, 6xaaot]","[conocí, cascadas, agua, azul, hace, 40, años, varias, veces, guindé, hamaca, árboles, orillas, …, httpstcosomm, 6xaaot]"
86,"Gracias por las felicitaciones anticipadas. Mañana cumplo 64 y estoy al 100 con el favor de Dios, del pueblo, la na… https://t.co/5P3EB88iMj",929789736503218176,"Gracias por las felicitaciones anticipadas. Mañana cumplo 64 y estoy al 100 con el favor de Dios, del pueblo, la na… https://t.co/5P3EB88iMj",2940,8886,Twitter for iPhone,2017-11-12 19:15:22,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/5P3EB88iMj', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/929789736503218176', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"gracias por las felicitaciones anticipadas. mañana cumplo 64 y estoy al 100 con el favor de dios, del pueblo, la na… https://t.co/5p3eb88imj",gracias por las felicitaciones anticipadas mañana cumplo 64 y estoy al 100 con el favor de dios del pueblo la na… httpstco5p3eb88imj,"[gracias, por, las, felicitaciones, anticipadas, mañana, cumplo, 64, y, estoy, al, 100, con, el, favor, de, dios, del, pueblo, la, na, …, httpstco, 5p3eb88imj]","[gracias, felicitaciones, anticipadas, mañana, cumplo, 64, 100, favor, dios, pueblo, na, …, httpstco, 5p3eb88imj]"
87,No dejemos de apoyar a damnificados. Que no se apague la llama de la solidaridad https://t.co/Ss27aBKK6K,929555098740707328,No dejemos de apoyar a damnificados. Que no se apague la llama de la solidaridad https://t.co/Ss27aBKK6K,1341,2493,Twitter for iPhone,2017-11-12 03:43:00,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Ss27aBKK6K', u'indices': [81, 104], u'expanded_url': u'https://youtu.be/mxq8krXr7RY', u'display_url': u'youtu.be/mxq8krXr7RY'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,no dejemos de apoyar a damnificados. que no se apague la llama de la solidaridad https://t.co/ss27abkk6k,no dejemos de apoyar a damnificados que no se apague la llama de la solidaridad httpstcoss27abkk6k,"[no, dejemos, de, apoyar, a, damnificados, que, no, se, apague, la, llama, de, la, solidaridad, httpstcoss, 27abkk6k]","[dejemos, apoyar, damnificados, apague, llama, solidaridad, httpstcoss, 27abkk6k]"
88,En el video anterior dije que Edward James había sido mecenas de Miró y no fue de él sino del surrealista Dalí. Per… https://t.co/kZH1brPyO8,929163512320061440,En el video anterior dije que Edward James había sido mecenas de Miró y no fue de él sino del surrealista Dalí. Per… https://t.co/kZH1brPyO8,1463,3277,Twitter for iPhone,2017-11-11 01:46:59,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/kZH1brPyO8', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/929163512320061440', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,en el video anterior dije que edward james había sido mecenas de miró y no fue de él sino del surrealista dalí. per… https://t.co/kzh1brpyo8,en el video anterior dije que edward james había sido mecenas de miró y no fue de él sino del surrealista dalí per… httpstcokzh1brpyo8,"[en, el, video, anterior, dije, que, edward, james, había, sido, mecenas, de, miró, y, no, fue, de, él, sino, del, surrealista, dalí, per, …, httpstcokzh, 1brpyo8]","[video, anterior, dije, edward, james, sido, mecenas, miró, sino, surrealista, dalí, per, …, httpstcokzh, 1brpyo8]"
89,"Estuvimos en el jardín escultórico surrealista de Xilitla, es uno de los espacios de arte, naturaleza y cultura más… https://t.co/6BSqqcleKX",929058686970093568,"Estuvimos en el jardín escultórico surrealista de Xilitla, es uno de los espacios de arte, naturaleza y cultura más… https://t.co/6BSqqcleKX",1398,3210,Twitter for iPhone,2017-11-10 18:50:26,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/6BSqqcleKX', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/929058686970093568', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"estuvimos en el jardín escultórico surrealista de xilitla, es uno de los espacios de arte, naturaleza y cultura más… https://t.co/6bsqqclekx",estuvimos en el jardín escultórico surrealista de xilitla es uno de los espacios de arte naturaleza y cultura más… httpstco6bsqqclekx,"[estuvimos, en, el, jardín, escultórico, surrealista, de, xilitla, es, uno, de, los, espacios, de, arte, naturaleza, y, cultura, más, …, httpstco, 6bsqqclekx]","[jardín, escultórico, surrealista, xilitla, espacios, arte, naturaleza, cultura, …, httpstco, 6bsqqclekx]"
90,"Desde hace meses, 200 profesionales de todas las disciplinas, empresarios, dirigentes sociales e intelectuales está… https://t.co/A4moPrTE6M",928811615712972801,"Desde hace meses, 200 profesionales de todas las disciplinas, empresarios, dirigentes sociales e intelectuales está… https://t.co/A4moPrTE6M",3353,6248,Twitter for iPhone,2017-11-10 02:28:40,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/A4moPrTE6M', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/928811615712972801', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"desde hace meses, 200 profesionales de todas las disciplinas, empresarios, dirigentes sociales e intelectuales está… https://t.co/a4moprte6m",desde hace meses 200 profesionales de todas las disciplinas empresarios dirigentes sociales e intelectuales está… httpstcoa4moprte6m,"[desde, hace, meses, 200, profesionales, de, todas, las, disciplinas, empresarios, dirigentes, sociales, e, intelectuales, está, …, httpstcoa, 4moprte6m]","[hace, meses, 200, profesionales, todas, disciplinas, empresarios, dirigentes, sociales, intelectuales, …, httpstcoa, 4moprte6m]"
91,Estamos 15 puntos arriba en las encuestas pero habrá más guerra sucia y compra de votos. La opción es trabajar abajo y con la gente. Ánimo.,927741362602201088,Estamos 15 puntos arriba en las encuestas pero habrá más guerra sucia y compra de votos. La opción es trabajar abajo y con la gente. Ánimo.,3803,8120,Twitter for iPhone,2017-11-07 03:35:52,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,estamos 15 puntos arriba en las encuestas pero habrá más guerra sucia y compra de votos. la opción es trabajar abajo y con la gente. ánimo.,estamos 15 puntos arriba en las encuestas pero habrá más guerra sucia y compra de votos la opción es trabajar abajo y con la gente ánimo,"[estamos, 15, puntos, arriba, en, las, encuestas, pero, habrá, más, guerra, sucia, y, compra, de, votos, la, opción, es, trabajar, abajo, y, con, la, gente, ánimo]","[15, puntos, arriba, encuestas, guerra, sucia, compra, votos, opción, trabajar, abajo, gente, ánimo]"
92,La mafia está mandando hacer encuestas millonarias para intensificar la guerra sucia en mi contra. Vean esta de GCE https://t.co/B6jYwCKQ17,927357276272447489,La mafia está mandando hacer encuestas millonarias para intensificar la guerra sucia en mi contra. Vean esta de GCE https://t.co/B6jYwCKQ17,2238,3141,Twitter for iPhone,2017-11-06 02:09:38,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/B6jYwCKQ17', u'indices': [116, 139], u'expanded_url': u'http://bit.ly/2iy5LV4', u'display_url': u'bit.ly/2iy5LV4'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,la mafia está mandando hacer encuestas millonarias para intensificar la guerra sucia en mi contra. vean esta de gce https://t.co/b6jywckq17,la mafia está mandando hacer encuestas millonarias para intensificar la guerra sucia en mi contra vean esta de gce httpstcob6jywckq17,"[la, mafia, está, mandando, hacer, encuestas, millonarias, para, intensificar, la, guerra, sucia, en, mi, contra, vean, esta, de, gce, httpstcob, 6jywckq17]","[mafia, mandando, hacer, encuestas, millonarias, intensificar, guerra, sucia, vean, gce, httpstcob, 6jywckq17]"
93,Este video se filmó a las 12 hrs y no subió en Huejuquilla y Mezquitic por falta de señal. Habrá internet nacional https://t.co/bnfN95MRCo,927009200265420800,Este video se filmó a las 12 hrs y no subió en Huejuquilla y Mezquitic por falta de señal. Habrá internet nacional https://t.co/bnfN95MRCo,1180,2034,Twitter for Android,2017-11-05 03:06:30,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/bnfN95MRCo', u'indices': [115, 138], u'expanded_url': u'http://bit.ly/2yxF9hB', u'display_url': u'bit.ly/2yxF9hB'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,este video se filmó a las 12 hrs y no subió en huejuquilla y mezquitic por falta de señal. habrá internet nacional https://t.co/bnfn95mrco,este video se filmó a las 12 hrs y no subió en huejuquilla y mezquitic por falta de señal habrá internet nacional httpstcobnfn95mrco,"[este, video, se, filmó, a, las, 12, hrs, y, no, subió, en, huejuquilla, y, mezquitic, por, falta, de, señal, habrá, internet, nacional, httpstcobnfn, 95mrco]","[video, filmó, 12, hrs, subió, huejuquilla, mezquitic, falta, señal, internet, nacional, httpstcobnfn, 95mrco]"
94,"Reitero,vamos a vender el avión presidencial. Primero se lo vamos a ofrecer a Trump y si no a cualquier otro person… https://t.co/4f5nbChxlK",926558219903922176,"Reitero,vamos a vender el avión presidencial. Primero se lo vamos a ofrecer a Trump y si no a cualquier otro person… https://t.co/4f5nbChxlK",3089,6431,Twitter for iPhone,2017-11-03 21:14:28,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/4f5nbChxlK', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/926558219903922176', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"reitero,vamos a vender el avión presidencial. primero se lo vamos a ofrecer a trump y si no a cualquier otro person… https://t.co/4f5nbchxlk",reiterovamos a vender el avión presidencial primero se lo vamos a ofrecer a trump y si no a cualquier otro person… httpstco4f5nbchxlk,"[reiterovamos, a, vender, el, avión, presidencial, primero, se, lo, vamos, a, ofrecer, a, trump, y, si, no, a, cualquier, otro, person, …, httpstco, 4f5nbchxlk]","[reiterovamos, vender, avión, presidencial, primero, vamos, ofrecer, trump, si, cualquier, person, …, httpstco, 4f5nbchxlk]"
95,La descentralización ayudará a reactivar la economía de los estados y será por convencimiento https://t.co/nP6Oek8H00,926205790939004928,La descentralización ayudará a reactivar la economía de los estados y será por convencimiento https://t.co/nP6Oek8H00,1360,2445,Twitter for iPhone,2017-11-02 21:54:03,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/nP6Oek8H00', u'indices': [94, 117], u'expanded_url': u'https://youtu.be/BBMOI18fs9o', u'display_url': u'youtu.be/BBMOI18fs9o'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,la descentralización ayudará a reactivar la economía de los estados y será por convencimiento https://t.co/np6oek8h00,la descentralización ayudará a reactivar la economía de los estados y será por convencimiento httpstconp6oek8h00,"[la, descentralización, ayudará, a, reactivar, la, economía, de, los, estados, y, será, por, convencimiento, httpstconp, 6oek8h00]","[descentralización, ayudará, reactivar, economía, convencimiento, httpstconp, 6oek8h00]"
